,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1429,0.515,0.312,0,-19.51,1,0.0839,0.723,0.139,0.103,0.536,175.592,audio_features,6KBCba6aSYhDanyqWhghf9,spotify:track:6KBCba6aSYhDanyqWhghf9,https://api.spotify.com/v1/tracks/6KBCba6aSYhDanyqWhghf9,https://api.spotify.com/v1/audio-analysis/6KBCba6aSYhDanyqWhghf9,354267,4
1430,0.58,0.553,9,-12.361,0,0.0483,0.591,0.0149,0.173,0.7,117.252,audio_features,7sQcwxgakMTRSEp1icCdR7,spotify:track:7sQcwxgakMTRSEp1icCdR7,https://api.spotify.com/v1/tracks/7sQcwxgakMTRSEp1icCdR7,https://api.spotify.com/v1/audio-analysis/7sQcwxgakMTRSEp1icCdR7,500987,4
1431,0.335,0.459,2,-11.505,1,0.0555,0.333,7.8e-05,0.181,0.399,186.28,audio_features,3bLdmxhmODCrDjjPvmK4ll,spotify:track:3bLdmxhmODCrDjjPvmK4ll,https://api.spotify.com/v1/tracks/3bLdmxhmODCrDjjPvmK4ll,https://api.spotify.com/v1/audio-analysis/3bLdmxhmODCrDjjPvmK4ll,153507,3
1432,0.314,0.422,2,-11.076,1,0.0336,0.0752,0.000184,0.248,0.402,121.748,audio_features,4u1B3WgkV4oOI14Zj636ld,spotify:track:4u1B3WgkV4oOI14Zj636ld,https://api.spotify.com/v1/tracks/4u1B3WgkV4oOI14Zj636ld,https://api.spotify.com/v1/audio-analysis/4u1B3WgkV4oOI14Zj636ld,204880,4
1433,0.792,0.522,9,-11.426,1,0.133,0.303,3.79e-05,0.122,0.843,113.697,audio_features,1fIsIFbViSE8NcO4w41QFK,spotify:track:1fIsIFbViSE8NcO4w41QFK,https://api.spotify.com/v1/tracks/1fIsIFbViSE8NcO4w41QFK,https://api.spotify.com/v1/audio-analysis/1fIsIFbViSE8NcO4w41QFK,120000,4
1434,0.64,0.292,0,-15.867,1,0.0326,0.728,0.0333,0.109,0.612,113.482,audio_features,6fizwjtBh842oz5dBJiX9p,spotify:track:6fizwjtBh842oz5dBJiX9p,https://api.spotify.com/v1/tracks/6fizwjtBh842oz5dBJiX9p,https://api.spotify.com/v1/audio-analysis/6fizwjtBh842oz5dBJiX9p,632347,4
1435,0.585,0.347,0,-12.223,1,0.0357,0.545,1.23e-05,0.152,0.452,127.462,audio_features,7n3KRjgqwyNupEpKlTCoJF,spotify:track:7n3KRjgqwyNupEpKlTCoJF,https://api.spotify.com/v1/tracks/7n3KRjgqwyNupEpKlTCoJF,https://api.spotify.com/v1/audio-analysis/7n3KRjgqwyNupEpKlTCoJF,206973,4
1436,0.607,0.256,4,-13.81,1,0.036,0.495,6.51e-05,0.103,0.393,122.879,audio_features,6efvJMHpDC90sVFdid7bYR,spotify:track:6efvJMHpDC90sVFdid7bYR,https://api.spotify.com/v1/tracks/6efvJMHpDC90sVFdid7bYR,https://api.spotify.com/v1/audio-analysis/6efvJMHpDC90sVFdid7bYR,202853,4
1437,0.593,0.183,3,-18.537,1,0.0317,0.487,7.13e-05,0.129,0.728,79.982,audio_features,4nmkhFuauBBOt9G6Aedygm,spotify:track:4nmkhFuauBBOt9G6Aedygm,https://api.spotify.com/v1/tracks/4nmkhFuauBBOt9G6Aedygm,https://api.spotify.com/v1/audio-analysis/4nmkhFuauBBOt9G6Aedygm,171720,4
1438,0.474,0.153,7,-19.834,1,0.0809,0.766,0.000717,0.258,0.523,150.116,audio_features,4tBLK7FfpnYMPewLgFVoWQ,spotify:track:4tBLK7FfpnYMPewLgFVoWQ,https://api.spotify.com/v1/tracks/4tBLK7FfpnYMPewLgFVoWQ,https://api.spotify.com/v1/audio-analysis/4tBLK7FfpnYMPewLgFVoWQ,158320,4
1439,0.48,0.223,7,-17.366,1,0.0313,0.443,0.175,0.102,0.367,128.534,audio_features,1N8hZSSzyi1rqCQab3Kxu4,spotify:track:1N8hZSSzyi1rqCQab3Kxu4,https://api.spotify.com/v1/tracks/1N8hZSSzyi1rqCQab3Kxu4,https://api.spotify.com/v1/audio-analysis/1N8hZSSzyi1rqCQab3Kxu4,220333,4
1440,0.554,0.194,7,-17.287,1,0.0458,0.417,0.00225,0.332,0.652,143.924,audio_features,0Ph7S53k8tIhOw1oAJbITS,spotify:track:0Ph7S53k8tIhOw1oAJbITS,https://api.spotify.com/v1/tracks/0Ph7S53k8tIhOw1oAJbITS,https://api.spotify.com/v1/audio-analysis/0Ph7S53k8tIhOw1oAJbITS,110147,4
1441,0.511,0.27,4,-15.678,0,0.031,0.476,0.000726,0.0863,0.455,133.945,audio_features,2BDpUaDPm0kSO9Ye1BZTch,spotify:track:2BDpUaDPm0kSO9Ye1BZTch,https://api.spotify.com/v1/tracks/2BDpUaDPm0kSO9Ye1BZTch,https://api.spotify.com/v1/audio-analysis/2BDpUaDPm0kSO9Ye1BZTch,277387,4
1442,0.577,0.279,5,-15.674,1,0.0337,0.201,0.00439,0.115,0.282,117.374,audio_features,6CoGPXzISXuvFItvn1wndy,spotify:track:6CoGPXzISXuvFItvn1wndy,https://api.spotify.com/v1/tracks/6CoGPXzISXuvFItvn1wndy,https://api.spotify.com/v1/audio-analysis/6CoGPXzISXuvFItvn1wndy,259400,4
1443,0.473,0.139,7,-15.442,1,0.033,0.772,0.00136,0.117,0.376,140.364,audio_features,268mXFVcUQBlLvTrjbmiDX,spotify:track:268mXFVcUQBlLvTrjbmiDX,https://api.spotify.com/v1/tracks/268mXFVcUQBlLvTrjbmiDX,https://api.spotify.com/v1/audio-analysis/268mXFVcUQBlLvTrjbmiDX,196933,4
1444,0.577,0.0813,7,-17.372,1,0.041,0.948,0.000143,0.111,0.184,97.054,audio_features,3RhOWwBUXs8hirxR4KtULL,spotify:track:3RhOWwBUXs8hirxR4KtULL,https://api.spotify.com/v1/tracks/3RhOWwBUXs8hirxR4KtULL,https://api.spotify.com/v1/audio-analysis/3RhOWwBUXs8hirxR4KtULL,217307,3
1445,0.612,0.603,0,-13.349,1,0.0375,0.124,0.000452,0.248,0.582,128.993,audio_features,3U19L6PvI1rDbB7VHm8LYf,spotify:track:3U19L6PvI1rDbB7VHm8LYf,https://api.spotify.com/v1/tracks/3U19L6PvI1rDbB7VHm8LYf,https://api.spotify.com/v1/audio-analysis/3U19L6PvI1rDbB7VHm8LYf,332573,4
1446,0.7,0.365,11,-15.863,0,0.0362,0.0375,0.00663,0.0839,0.644,133.046,audio_features,2DwoM153m4ATKA8nnETpqd,spotify:track:2DwoM153m4ATKA8nnETpqd,https://api.spotify.com/v1/tracks/2DwoM153m4ATKA8nnETpqd,https://api.spotify.com/v1/audio-analysis/2DwoM153m4ATKA8nnETpqd,165427,4
1447,0.565,0.389,9,-17.272,0,0.0461,0.411,0.000341,0.0951,0.642,147.65,audio_features,0WbGwpD7QMQwgNj6woqYMU,spotify:track:0WbGwpD7QMQwgNj6woqYMU,https://api.spotify.com/v1/tracks/0WbGwpD7QMQwgNj6woqYMU,https://api.spotify.com/v1/audio-analysis/0WbGwpD7QMQwgNj6woqYMU,341080,4
