,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2533,0.653,0.928,1,-3.937,1,0.0885,0.00213,0.601,0.649,0.239,150.025,audio_features,7sn0OyaKn1XKx18JjUZkSw,spotify:track:7sn0OyaKn1XKx18JjUZkSw,https://api.spotify.com/v1/tracks/7sn0OyaKn1XKx18JjUZkSw,https://api.spotify.com/v1/audio-analysis/7sn0OyaKn1XKx18JjUZkSw,249600,4
2534,0.551,0.581,6,-5.853,0,0.0415,0.503,1.77e-05,0.119,0.241,129.947,audio_features,2cs9NbGdcutSqoy0SEmyuY,spotify:track:2cs9NbGdcutSqoy0SEmyuY,https://api.spotify.com/v1/tracks/2cs9NbGdcutSqoy0SEmyuY,https://api.spotify.com/v1/audio-analysis/2cs9NbGdcutSqoy0SEmyuY,213240,4
2535,0.799,0.628,4,-6.914,0,0.0432,0.0513,7.95e-05,0.159,0.467,115.994,audio_features,5PsLICW9HfBbHZ64TT1liT,spotify:track:5PsLICW9HfBbHZ64TT1liT,https://api.spotify.com/v1/tracks/5PsLICW9HfBbHZ64TT1liT,https://api.spotify.com/v1/audio-analysis/5PsLICW9HfBbHZ64TT1liT,222413,4
2536,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,audio_features,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,205947,4
2537,0.554,0.779,10,-3.905,0,0.0466,0.159,2.7e-06,0.117,0.209,79.979,audio_features,1CpCIb8zybdjskLQRL6rEC,spotify:track:1CpCIb8zybdjskLQRL6rEC,https://api.spotify.com/v1/tracks/1CpCIb8zybdjskLQRL6rEC,https://api.spotify.com/v1/audio-analysis/1CpCIb8zybdjskLQRL6rEC,286880,4
2538,0.511,0.394,9,-7.971,0,0.0299,0.751,2.31e-06,0.159,0.13,99.965,audio_features,72sWdup7yeiD5b9i0unB0p,spotify:track:72sWdup7yeiD5b9i0unB0p,https://api.spotify.com/v1/tracks/72sWdup7yeiD5b9i0unB0p,https://api.spotify.com/v1/audio-analysis/72sWdup7yeiD5b9i0unB0p,83253,4
2539,0.464,0.725,1,-4.067,0,0.0501,0.0189,0.0,0.05,0.254,104.848,audio_features,1LoFGRRznfwT0vGah3FAyh,spotify:track:1LoFGRRznfwT0vGah3FAyh,https://api.spotify.com/v1/tracks/1LoFGRRznfwT0vGah3FAyh,https://api.spotify.com/v1/audio-analysis/1LoFGRRznfwT0vGah3FAyh,220760,4
2540,0.576,0.936,9,-1.383,0,0.034,0.000534,0.47,0.0841,0.0881,102.991,audio_features,4KioFHXgEusYpIKTUZAbd0,spotify:track:4KioFHXgEusYpIKTUZAbd0,https://api.spotify.com/v1/tracks/4KioFHXgEusYpIKTUZAbd0,https://api.spotify.com/v1/audio-analysis/4KioFHXgEusYpIKTUZAbd0,258253,4
2541,0.578,0.939,0,-3.467,0,0.156,0.0564,0.0,0.105,0.4,125.807,audio_features,7E7A6qc3KfqzvZx3OSIfcn,spotify:track:7E7A6qc3KfqzvZx3OSIfcn,https://api.spotify.com/v1/tracks/7E7A6qc3KfqzvZx3OSIfcn,https://api.spotify.com/v1/audio-analysis/7E7A6qc3KfqzvZx3OSIfcn,206640,4
2542,0.616,0.855,11,-5.122,0,0.0494,0.000253,0.00118,0.0961,0.155,135.006,audio_features,6hDl7Pfg6Ft932qkx7Zp5x,spotify:track:6hDl7Pfg6Ft932qkx7Zp5x,https://api.spotify.com/v1/tracks/6hDl7Pfg6Ft932qkx7Zp5x,https://api.spotify.com/v1/audio-analysis/6hDl7Pfg6Ft932qkx7Zp5x,262453,4
2543,0.607,0.816,7,-4.434,1,0.0839,0.0101,0.0,0.125,0.277,118.173,audio_features,433sXPi2UwAWbZiSv0pF2I,spotify:track:433sXPi2UwAWbZiSv0pF2I,https://api.spotify.com/v1/tracks/433sXPi2UwAWbZiSv0pF2I,https://api.spotify.com/v1/audio-analysis/433sXPi2UwAWbZiSv0pF2I,237947,4
2544,0.541,0.934,6,-2.074,0,0.155,0.00142,0.143,0.0773,0.335,150.041,audio_features,4r7cwRhrRy0BpgKOfFVBt8,spotify:track:4r7cwRhrRy0BpgKOfFVBt8,https://api.spotify.com/v1/tracks/4r7cwRhrRy0BpgKOfFVBt8,https://api.spotify.com/v1/audio-analysis/4r7cwRhrRy0BpgKOfFVBt8,221040,4
2545,0.723,0.719,11,-3.307,1,0.111,0.00957,0.0,0.721,0.455,169.936,audio_features,6B12OgEwp6J6bmQKUrJIQ9,spotify:track:6B12OgEwp6J6bmQKUrJIQ9,https://api.spotify.com/v1/tracks/6B12OgEwp6J6bmQKUrJIQ9,https://api.spotify.com/v1/audio-analysis/6B12OgEwp6J6bmQKUrJIQ9,217333,4
2546,0.705,0.621,4,-4.767,0,0.0617,0.0127,0.0,0.141,0.0581,119.972,audio_features,6f1KqygNx8hWAru2m6sxYM,spotify:track:6f1KqygNx8hWAru2m6sxYM,https://api.spotify.com/v1/tracks/6f1KqygNx8hWAru2m6sxYM,https://api.spotify.com/v1/audio-analysis/6f1KqygNx8hWAru2m6sxYM,256360,4
2547,0.653,0.924,1,-3.932,1,0.0816,0.00188,0.547,0.609,0.251,150.036,audio_features,46IgVc5nRrpjFDcQINrOz2,spotify:track:46IgVc5nRrpjFDcQINrOz2,https://api.spotify.com/v1/tracks/46IgVc5nRrpjFDcQINrOz2,https://api.spotify.com/v1/audio-analysis/46IgVc5nRrpjFDcQINrOz2,249627,4
2548,0.574,0.663,6,-3.774,0,0.0414,0.421,0.0,0.102,0.244,129.805,audio_features,0uZaL7pMg52cR1vdgqGSqS,spotify:track:0uZaL7pMg52cR1vdgqGSqS,https://api.spotify.com/v1/tracks/0uZaL7pMg52cR1vdgqGSqS,https://api.spotify.com/v1/audio-analysis/0uZaL7pMg52cR1vdgqGSqS,212320,4
2549,0.799,0.62,4,-6.946,0,0.0402,0.0557,7.04e-05,0.145,0.419,115.996,audio_features,7heiiwSoVoLmTXcLINPVcY,spotify:track:7heiiwSoVoLmTXcLINPVcY,https://api.spotify.com/v1/tracks/7heiiwSoVoLmTXcLINPVcY,https://api.spotify.com/v1/audio-analysis/7heiiwSoVoLmTXcLINPVcY,222387,4
2550,0.492,0.714,8,-5.327,1,0.0442,0.0838,3.11e-05,0.13,0.146,99.602,audio_features,5Qjv35Ja2TDt9CXRRo51hh,spotify:track:5Qjv35Ja2TDt9CXRRo51hh,https://api.spotify.com/v1/tracks/5Qjv35Ja2TDt9CXRRo51hh,https://api.spotify.com/v1/audio-analysis/5Qjv35Ja2TDt9CXRRo51hh,205907,4
2551,0.445,0.811,10,-3.131,0,0.0531,0.111,2.84e-06,0.11,0.232,159.726,audio_features,6CIdphKmqn8K3Ykp8CCcXB,spotify:track:6CIdphKmqn8K3Ykp8CCcXB,https://api.spotify.com/v1/tracks/6CIdphKmqn8K3Ykp8CCcXB,https://api.spotify.com/v1/audio-analysis/6CIdphKmqn8K3Ykp8CCcXB,286813,4
2552,0.696,0.763,2,-5.083,1,0.0419,0.182,0.0,0.0791,0.384,140.066,audio_features,3NdAuXDu0hp8Fth7sOuJBW,spotify:track:3NdAuXDu0hp8Fth7sOuJBW,https://api.spotify.com/v1/tracks/3NdAuXDu0hp8Fth7sOuJBW,https://api.spotify.com/v1/audio-analysis/3NdAuXDu0hp8Fth7sOuJBW,215973,4
2553,0.638,0.574,11,-6.899,0,0.132,0.0919,9.24e-06,0.117,0.35,137.919,audio_features,2HxaymsvYQpZLD3FWWE1NV,spotify:track:2HxaymsvYQpZLD3FWWE1NV,https://api.spotify.com/v1/tracks/2HxaymsvYQpZLD3FWWE1NV,https://api.spotify.com/v1/audio-analysis/2HxaymsvYQpZLD3FWWE1NV,214600,3
