,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6848,0.724,0.549,1,-7.294,1,0.262,0.0376,0.0,0.45,0.175,156.186,audio_features,54o0kiaqwj3yBKYHw4E7FR,spotify:track:54o0kiaqwj3yBKYHw4E7FR,https://api.spotify.com/v1/tracks/54o0kiaqwj3yBKYHw4E7FR,https://api.spotify.com/v1/audio-analysis/54o0kiaqwj3yBKYHw4E7FR,172333,4
6849,0.588,0.402,10,-10.812,1,0.251,0.181,0.0,0.121,0.216,175.667,audio_features,4LkT6eAaE0ewY21VHfKoBv,spotify:track:4LkT6eAaE0ewY21VHfKoBv,https://api.spotify.com/v1/tracks/4LkT6eAaE0ewY21VHfKoBv,https://api.spotify.com/v1/audio-analysis/4LkT6eAaE0ewY21VHfKoBv,261867,4
6850,0.49,0.511,2,-8.788,1,0.137,0.0849,0.0,0.16,0.107,82.793,audio_features,0unpKmXTymzZH1IHpXZXTt,spotify:track:0unpKmXTymzZH1IHpXZXTt,https://api.spotify.com/v1/tracks/0unpKmXTymzZH1IHpXZXTt,https://api.spotify.com/v1/audio-analysis/0unpKmXTymzZH1IHpXZXTt,178027,4
6851,0.784,0.601,5,-6.472,0,0.118,0.0155,0.0,0.122,0.22,156.0,audio_features,3A3S5pdCJdePtJ0oKeCrCP,spotify:track:3A3S5pdCJdePtJ0oKeCrCP,https://api.spotify.com/v1/tracks/3A3S5pdCJdePtJ0oKeCrCP,https://api.spotify.com/v1/audio-analysis/3A3S5pdCJdePtJ0oKeCrCP,197133,4
6852,0.811,0.531,2,-7.23,1,0.414,0.127,0.0,0.102,0.338,106.557,audio_features,0syVTyo71ordJjSd8cuElB,spotify:track:0syVTyo71ordJjSd8cuElB,https://api.spotify.com/v1/tracks/0syVTyo71ordJjSd8cuElB,https://api.spotify.com/v1/audio-analysis/0syVTyo71ordJjSd8cuElB,132173,5
6853,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,audio_features,3LnpBazWpD31QMTn6LgVGv,spotify:track:3LnpBazWpD31QMTn6LgVGv,https://api.spotify.com/v1/tracks/3LnpBazWpD31QMTn6LgVGv,https://api.spotify.com/v1/audio-analysis/3LnpBazWpD31QMTn6LgVGv,136267,1
6854,0.834,0.696,10,-6.614,0,0.175,0.00264,0.000179,0.328,0.545,162.971,audio_features,5UwA4sYMyaLALd3F2hUgjR,spotify:track:5UwA4sYMyaLALd3F2hUgjR,https://api.spotify.com/v1/tracks/5UwA4sYMyaLALd3F2hUgjR,https://api.spotify.com/v1/audio-analysis/5UwA4sYMyaLALd3F2hUgjR,141347,4
6855,0.878,0.575,9,-8.732,1,0.284,0.00293,0.0,0.273,0.399,144.918,audio_features,2ZGEjmwyeZ3rpEezkZwqOP,spotify:track:2ZGEjmwyeZ3rpEezkZwqOP,https://api.spotify.com/v1/tracks/2ZGEjmwyeZ3rpEezkZwqOP,https://api.spotify.com/v1/audio-analysis/2ZGEjmwyeZ3rpEezkZwqOP,185213,4
6856,0.679,0.73,1,-7.483,1,0.0689,0.00421,0.0,0.0736,0.292,148.038,audio_features,3XLbDUB5BX2WqL2qoAsvtb,spotify:track:3XLbDUB5BX2WqL2qoAsvtb,https://api.spotify.com/v1/tracks/3XLbDUB5BX2WqL2qoAsvtb,https://api.spotify.com/v1/audio-analysis/3XLbDUB5BX2WqL2qoAsvtb,167840,4
6857,0.821,0.572,5,-6.192,0,0.166,0.00495,0.0,0.107,0.35,155.699,audio_features,49W1ZqawgaAwbIY3Hlrp0K,spotify:track:49W1ZqawgaAwbIY3Hlrp0K,https://api.spotify.com/v1/tracks/49W1ZqawgaAwbIY3Hlrp0K,https://api.spotify.com/v1/audio-analysis/49W1ZqawgaAwbIY3Hlrp0K,160267,4
