,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6731,0.434,0.991,8,-7.393,0,0.154,0.000429,0.466,0.272,0.108,138.451,audio_features,6xhJYxQpjPx2JuFMIiuqzE,spotify:track:6xhJYxQpjPx2JuFMIiuqzE,https://api.spotify.com/v1/tracks/6xhJYxQpjPx2JuFMIiuqzE,https://api.spotify.com/v1/audio-analysis/6xhJYxQpjPx2JuFMIiuqzE,253000,4
6732,0.43,0.998,6,-7.412,0,0.111,0.000327,0.939,0.369,0.086,138.467,audio_features,5d42hYOktUDNF6ZgX9av21,spotify:track:5d42hYOktUDNF6ZgX9av21,https://api.spotify.com/v1/tracks/5d42hYOktUDNF6ZgX9av21,https://api.spotify.com/v1/audio-analysis/5d42hYOktUDNF6ZgX9av21,235667,4
6733,0.582,0.994,1,-7.339,1,0.078,0.0336,0.202,0.258,0.24,138.508,audio_features,0g1Oc0fdoo910WnEPEdu3Q,spotify:track:0g1Oc0fdoo910WnEPEdu3Q,https://api.spotify.com/v1/tracks/0g1Oc0fdoo910WnEPEdu3Q,https://api.spotify.com/v1/audio-analysis/0g1Oc0fdoo910WnEPEdu3Q,242600,4
6734,0.529,0.971,10,-8.38,0,0.154,0.00122,0.897,0.329,0.068,138.509,audio_features,6dm8AMTtBWVCGd6uEbUwWH,spotify:track:6dm8AMTtBWVCGd6uEbUwWH,https://api.spotify.com/v1/tracks/6dm8AMTtBWVCGd6uEbUwWH,https://api.spotify.com/v1/audio-analysis/6dm8AMTtBWVCGd6uEbUwWH,318840,4
6735,0.231,0.987,5,-8.609,0,0.155,0.000625,0.939,0.195,0.0741,138.454,audio_features,6XNpplorUBb1bc0IxRDZNC,spotify:track:6XNpplorUBb1bc0IxRDZNC,https://api.spotify.com/v1/tracks/6XNpplorUBb1bc0IxRDZNC,https://api.spotify.com/v1/audio-analysis/6XNpplorUBb1bc0IxRDZNC,291120,4
6736,0.412,0.998,1,-8.952,1,0.0854,0.000441,0.914,0.269,0.542,138.467,audio_features,6JYNWI3YcLBNhfcH8XYQWB,spotify:track:6JYNWI3YcLBNhfcH8XYQWB,https://api.spotify.com/v1/tracks/6JYNWI3YcLBNhfcH8XYQWB,https://api.spotify.com/v1/audio-analysis/6JYNWI3YcLBNhfcH8XYQWB,249560,4
6737,0.525,0.993,1,-6.817,1,0.0957,3.51e-05,0.869,0.171,0.0544,138.508,audio_features,3xWML6RXyC7z1GlU789qiU,spotify:track:3xWML6RXyC7z1GlU789qiU,https://api.spotify.com/v1/tracks/3xWML6RXyC7z1GlU789qiU,https://api.spotify.com/v1/audio-analysis/3xWML6RXyC7z1GlU789qiU,242600,4
6738,0.57,0.984,7,-8.968,0,0.123,0.0108,0.946,0.113,0.0752,138.492,audio_features,3apmB3whSZPrjiBuunydbX,spotify:track:3apmB3whSZPrjiBuunydbX,https://api.spotify.com/v1/tracks/3apmB3whSZPrjiBuunydbX,https://api.spotify.com/v1/audio-analysis/3apmB3whSZPrjiBuunydbX,194080,4
6739,0.458,0.98,0,-8.04,1,0.0885,0.000197,0.923,0.355,0.196,138.492,audio_features,1YtsfmvPzGHvc43Dm7OesB,spotify:track:1YtsfmvPzGHvc43Dm7OesB,https://api.spotify.com/v1/tracks/1YtsfmvPzGHvc43Dm7OesB,https://api.spotify.com/v1/audio-analysis/1YtsfmvPzGHvc43Dm7OesB,194067,4
6740,0.471,0.955,7,-7.356,0,0.0667,0.00263,0.944,0.624,0.205,138.487,audio_features,365LTK3GaDAPoe0JmeE0pQ,spotify:track:365LTK3GaDAPoe0JmeE0pQ,https://api.spotify.com/v1/tracks/365LTK3GaDAPoe0JmeE0pQ,https://api.spotify.com/v1/audio-analysis/365LTK3GaDAPoe0JmeE0pQ,207947,4
6741,0.577,0.964,11,-7.936,0,0.0622,0.000177,0.463,0.0941,0.658,138.496,audio_features,4JwKy74YV7J91Hd1wshtPr,spotify:track:4JwKy74YV7J91Hd1wshtPr,https://api.spotify.com/v1/tracks/4JwKy74YV7J91Hd1wshtPr,https://api.spotify.com/v1/audio-analysis/4JwKy74YV7J91Hd1wshtPr,407027,4
6742,0.448,0.952,7,-7.29,1,0.0709,0.000295,0.92,0.353,0.247,138.511,audio_features,7EAbHjwPCqHkV3qqxXhMEK,spotify:track:7EAbHjwPCqHkV3qqxXhMEK,https://api.spotify.com/v1/tracks/7EAbHjwPCqHkV3qqxXhMEK,https://api.spotify.com/v1/audio-analysis/7EAbHjwPCqHkV3qqxXhMEK,313853,4
6743,0.483,0.977,0,-10.104,1,0.0395,0.000862,0.929,0.224,0.318,138.495,audio_features,4PjCtnJYznkNhpNM1KuFr9,spotify:track:4PjCtnJYznkNhpNM1KuFr9,https://api.spotify.com/v1/tracks/4PjCtnJYznkNhpNM1KuFr9,https://api.spotify.com/v1/audio-analysis/4PjCtnJYznkNhpNM1KuFr9,304960,4
6744,0.434,0.924,4,-8.426,0,0.0592,0.00281,0.869,0.318,0.329,138.481,audio_features,2mPQ0rev33X75Tvppn5xMM,spotify:track:2mPQ0rev33X75Tvppn5xMM,https://api.spotify.com/v1/tracks/2mPQ0rev33X75Tvppn5xMM,https://api.spotify.com/v1/audio-analysis/2mPQ0rev33X75Tvppn5xMM,207947,4
6745,0.495,0.974,6,-9.001,0,0.0894,0.000669,0.664,0.117,0.291,138.461,audio_features,1maZr7GAnEGPXeDj1KinCk,spotify:track:1maZr7GAnEGPXeDj1KinCk,https://api.spotify.com/v1/tracks/1maZr7GAnEGPXeDj1KinCk,https://api.spotify.com/v1/audio-analysis/1maZr7GAnEGPXeDj1KinCk,332720,4
6746,0.537,0.994,1,-8.551,0,0.0485,0.00408,0.85,0.343,0.399,138.521,audio_features,6Fm3EEqiS4lt3wauDTfaHx,spotify:track:6Fm3EEqiS4lt3wauDTfaHx,https://api.spotify.com/v1/tracks/6Fm3EEqiS4lt3wauDTfaHx,https://api.spotify.com/v1/audio-analysis/6Fm3EEqiS4lt3wauDTfaHx,201013,4
6747,0.616,0.997,11,-6.581,1,0.0558,1.21e-05,0.869,0.257,0.079,138.509,audio_features,13gPmXjqeUv55nklJCJ9EJ,spotify:track:13gPmXjqeUv55nklJCJ9EJ,https://api.spotify.com/v1/tracks/13gPmXjqeUv55nklJCJ9EJ,https://api.spotify.com/v1/audio-analysis/13gPmXjqeUv55nklJCJ9EJ,55453,4
6748,0.511,0.98,0,-7.231,1,0.108,0.00144,0.024,0.651,0.19,138.495,audio_features,0tknphdXLuS3Rm1AkmG3aA,spotify:track:0tknphdXLuS3Rm1AkmG3aA,https://api.spotify.com/v1/tracks/0tknphdXLuS3Rm1AkmG3aA,https://api.spotify.com/v1/audio-analysis/0tknphdXLuS3Rm1AkmG3aA,299387,4
6749,0.663,0.998,11,-6.05,0,0.0974,0.00303,0.424,0.0741,0.0374,137.999,audio_features,7kVpBg2oZqZvtttxwl2J76,spotify:track:7kVpBg2oZqZvtttxwl2J76,https://api.spotify.com/v1/tracks/7kVpBg2oZqZvtttxwl2J76,https://api.spotify.com/v1/audio-analysis/7kVpBg2oZqZvtttxwl2J76,225013,4
6750,0.483,0.989,2,-5.366,1,0.0591,5.28e-05,0.762,0.082,0.0948,138.013,audio_features,6c8NwjwxUFisXKmpMRT9HE,spotify:track:6c8NwjwxUFisXKmpMRT9HE,https://api.spotify.com/v1/tracks/6c8NwjwxUFisXKmpMRT9HE,https://api.spotify.com/v1/audio-analysis/6c8NwjwxUFisXKmpMRT9HE,292147,4
6751,0.567,0.97,6,-4.436,1,0.0773,0.00238,0.916,0.0856,0.234,138.006,audio_features,0uUs0VmlOnNOunC8rtyS3Z,spotify:track:0uUs0VmlOnNOunC8rtyS3Z,https://api.spotify.com/v1/tracks/0uUs0VmlOnNOunC8rtyS3Z,https://api.spotify.com/v1/audio-analysis/0uUs0VmlOnNOunC8rtyS3Z,243493,4
