,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
670,0.506,0.795,0,-4.628,1,0.0299,0.263,7.68e-05,0.142,0.277,88.057,audio_features,7IIM5wzOr8EQ3I14xHyziq,spotify:track:7IIM5wzOr8EQ3I14xHyziq,https://api.spotify.com/v1/tracks/7IIM5wzOr8EQ3I14xHyziq,https://api.spotify.com/v1/audio-analysis/7IIM5wzOr8EQ3I14xHyziq,251586,4
671,0.582,0.821,9,-4.417,1,0.0843,0.00868,6.36e-06,0.0846,0.16,155.003,audio_features,0CDhvdHrIM5Bglygymhm7u,spotify:track:0CDhvdHrIM5Bglygymhm7u,https://api.spotify.com/v1/tracks/0CDhvdHrIM5Bglygymhm7u,https://api.spotify.com/v1/audio-analysis/0CDhvdHrIM5Bglygymhm7u,230870,4
672,0.708,0.598,3,-4.969,0,0.0617,0.202,0.0,0.169,0.561,144.096,audio_features,6bnotyXBxpLACzWfJvbIQp,spotify:track:6bnotyXBxpLACzWfJvbIQp,https://api.spotify.com/v1/tracks/6bnotyXBxpLACzWfJvbIQp,https://api.spotify.com/v1/audio-analysis/6bnotyXBxpLACzWfJvbIQp,161667,4
673,0.384,0.946,7,-2.149,1,0.0654,0.00054,0.0,0.147,0.279,138.167,audio_features,5O4OhDjKIoYb6qvFwjuwfG,spotify:track:5O4OhDjKIoYb6qvFwjuwfG,https://api.spotify.com/v1/tracks/5O4OhDjKIoYb6qvFwjuwfG,https://api.spotify.com/v1/audio-analysis/5O4OhDjKIoYb6qvFwjuwfG,198818,4
674,0.48,0.803,5,-3.415,1,0.0485,0.0756,0.0,0.195,0.539,171.79,audio_features,70TFwuLyduUQYij2aCmIsx,spotify:track:70TFwuLyduUQYij2aCmIsx,https://api.spotify.com/v1/tracks/70TFwuLyduUQYij2aCmIsx,https://api.spotify.com/v1/audio-analysis/70TFwuLyduUQYij2aCmIsx,264847,4
675,0.516,0.762,1,-4.306,1,0.0319,0.00691,0.000178,0.241,0.226,139.834,audio_features,7oZ9ZOd0baM352GNmcTr13,spotify:track:7oZ9ZOd0baM352GNmcTr13,https://api.spotify.com/v1/tracks/7oZ9ZOd0baM352GNmcTr13,https://api.spotify.com/v1/audio-analysis/7oZ9ZOd0baM352GNmcTr13,337754,4
676,0.35,0.462,7,-6.433,1,0.0273,0.0638,0.000453,0.238,0.111,60.016,audio_features,3tPYlTUFTkGTRKYgPn1vei,spotify:track:3tPYlTUFTkGTRKYgPn1vei,https://api.spotify.com/v1/tracks/3tPYlTUFTkGTRKYgPn1vei,https://api.spotify.com/v1/audio-analysis/3tPYlTUFTkGTRKYgPn1vei,176555,4
677,0.586,0.94,0,-2.021,1,0.0352,0.241,2.4e-06,0.0985,0.626,113.972,audio_features,7CH1JSjdcloTi4uO2pdEuA,spotify:track:7CH1JSjdcloTi4uO2pdEuA,https://api.spotify.com/v1/tracks/7CH1JSjdcloTi4uO2pdEuA,https://api.spotify.com/v1/audio-analysis/7CH1JSjdcloTi4uO2pdEuA,208547,4
678,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,audio_features,2MByp54qge4kYkEPSvNZxN,spotify:track:2MByp54qge4kYkEPSvNZxN,https://api.spotify.com/v1/tracks/2MByp54qge4kYkEPSvNZxN,https://api.spotify.com/v1/audio-analysis/2MByp54qge4kYkEPSvNZxN,202735,4
679,0.686,0.651,1,-4.935,1,0.0408,0.246,6.4e-06,0.114,0.243,122.987,audio_features,4MNuJbeyBnCqI4SObGmxhP,spotify:track:4MNuJbeyBnCqI4SObGmxhP,https://api.spotify.com/v1/tracks/4MNuJbeyBnCqI4SObGmxhP,https://api.spotify.com/v1/audio-analysis/4MNuJbeyBnCqI4SObGmxhP,257238,4
680,0.563,0.537,1,-6.138,1,0.0794,0.552,0.0,0.0655,0.658,173.785,audio_features,0s9fIyeoVbemYJgXJYTy3y,spotify:track:0s9fIyeoVbemYJgXJYTy3y,https://api.spotify.com/v1/tracks/0s9fIyeoVbemYJgXJYTy3y,https://api.spotify.com/v1/audio-analysis/0s9fIyeoVbemYJgXJYTy3y,211214,4
681,0.501,0.556,5,-5.628,1,0.0266,0.361,0.000133,0.115,0.165,82.017,audio_features,6ninmTjYcoxXKfb1fOVkmS,spotify:track:6ninmTjYcoxXKfb1fOVkmS,https://api.spotify.com/v1/tracks/6ninmTjYcoxXKfb1fOVkmS,https://api.spotify.com/v1/audio-analysis/6ninmTjYcoxXKfb1fOVkmS,208715,4
682,0.497,0.586,4,-6.985,1,0.0413,0.496,0.0,0.0698,0.283,73.016,audio_features,2Wk96GB91bUCIE6TGyufdB,spotify:track:2Wk96GB91bUCIE6TGyufdB,https://api.spotify.com/v1/tracks/2Wk96GB91bUCIE6TGyufdB,https://api.spotify.com/v1/audio-analysis/2Wk96GB91bUCIE6TGyufdB,280381,4
683,0.351,0.481,0,-8.03,1,0.0406,0.539,0.000206,0.0609,0.465,64.485,audio_features,0h9KttkVCcE84Y0mMkFxOG,spotify:track:0h9KttkVCcE84Y0mMkFxOG,https://api.spotify.com/v1/tracks/0h9KttkVCcE84Y0mMkFxOG,https://api.spotify.com/v1/audio-analysis/0h9KttkVCcE84Y0mMkFxOG,253053,4
684,0.615,0.84,0,-6.413,0,0.0362,0.0511,6.08e-05,0.231,0.204,125.027,audio_features,3ZvPtK9kd5m0Efhc3nJVnN,spotify:track:3ZvPtK9kd5m0Efhc3nJVnN,https://api.spotify.com/v1/tracks/3ZvPtK9kd5m0Efhc3nJVnN,https://api.spotify.com/v1/audio-analysis/3ZvPtK9kd5m0Efhc3nJVnN,284904,4
