,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2246,0.66,0.374,0,-10.769,1,0.0585,0.582,0.0724,0.099,0.159,98.012,audio_features,3smkEhEoRl3jCoFnN54tBV,spotify:track:3smkEhEoRl3jCoFnN54tBV,https://api.spotify.com/v1/tracks/3smkEhEoRl3jCoFnN54tBV,https://api.spotify.com/v1/audio-analysis/3smkEhEoRl3jCoFnN54tBV,198480,4
2247,0.644,0.584,10,-5.224,1,0.0359,0.126,0.0,0.148,0.485,121.823,audio_features,6vgpTzZ2bFi9uSyqaQDEMF,spotify:track:6vgpTzZ2bFi9uSyqaQDEMF,https://api.spotify.com/v1/tracks/6vgpTzZ2bFi9uSyqaQDEMF,https://api.spotify.com/v1/audio-analysis/6vgpTzZ2bFi9uSyqaQDEMF,220720,4
2248,0.768,0.329,7,-11.956,1,0.0904,0.643,4.16e-05,0.234,0.35,96.009,audio_features,01CrZj0rDYIqlNNfVzBpwf,spotify:track:01CrZj0rDYIqlNNfVzBpwf,https://api.spotify.com/v1/tracks/01CrZj0rDYIqlNNfVzBpwf,https://api.spotify.com/v1/audio-analysis/01CrZj0rDYIqlNNfVzBpwf,200547,4
2249,0.548,0.541,2,-6.684,1,0.0692,0.338,0.0,0.318,0.199,169.488,audio_features,0pOqZf0g6bowN6nAWUuzKj,spotify:track:0pOqZf0g6bowN6nAWUuzKj,https://api.spotify.com/v1/tracks/0pOqZf0g6bowN6nAWUuzKj,https://api.spotify.com/v1/audio-analysis/0pOqZf0g6bowN6nAWUuzKj,199907,4
2250,0.541,0.495,6,-8.08,0,0.136,0.112,0.0,0.234,0.434,102.517,audio_features,0N8dCVr3Egy0dV9LktmrGT,spotify:track:0N8dCVr3Egy0dV9LktmrGT,https://api.spotify.com/v1/tracks/0N8dCVr3Egy0dV9LktmrGT,https://api.spotify.com/v1/audio-analysis/0N8dCVr3Egy0dV9LktmrGT,180427,4
2251,0.452,0.688,0,-4.84,0,0.0385,0.0263,0.0,0.11,0.313,76.99,audio_features,40eISiXi4QCcczldH5u0n1,spotify:track:40eISiXi4QCcczldH5u0n1,https://api.spotify.com/v1/tracks/40eISiXi4QCcczldH5u0n1,https://api.spotify.com/v1/audio-analysis/40eISiXi4QCcczldH5u0n1,199600,4
2252,0.684,0.516,11,-9.198,0,0.114,0.377,0.0,0.0818,0.456,82.962,audio_features,4jnNY42BqtwNBn0G39dJbr,spotify:track:4jnNY42BqtwNBn0G39dJbr,https://api.spotify.com/v1/tracks/4jnNY42BqtwNBn0G39dJbr,https://api.spotify.com/v1/audio-analysis/4jnNY42BqtwNBn0G39dJbr,205413,4
2253,0.625,0.198,4,-15.094,0,0.034,0.83,0.182,0.112,0.0701,106.531,audio_features,0SQs6lGmL5mshD1elzWd8I,spotify:track:0SQs6lGmL5mshD1elzWd8I,https://api.spotify.com/v1/tracks/0SQs6lGmL5mshD1elzWd8I,https://api.spotify.com/v1/audio-analysis/0SQs6lGmL5mshD1elzWd8I,241653,4
2254,0.247,0.472,11,-6.39,0,0.0382,0.0755,2.03e-06,0.112,0.115,179.428,audio_features,2gVOhnMkK8XngKgf0YdlXQ,spotify:track:2gVOhnMkK8XngKgf0YdlXQ,https://api.spotify.com/v1/tracks/2gVOhnMkK8XngKgf0YdlXQ,https://api.spotify.com/v1/audio-analysis/2gVOhnMkK8XngKgf0YdlXQ,267282,4
2255,0.641,0.452,5,-12.108,0,0.0868,0.693,0.00721,0.159,0.316,93.018,audio_features,55D9LULf8VfPkc649wd16i,spotify:track:55D9LULf8VfPkc649wd16i,https://api.spotify.com/v1/tracks/55D9LULf8VfPkc649wd16i,https://api.spotify.com/v1/audio-analysis/55D9LULf8VfPkc649wd16i,154800,4
